"Office","State","RaceDate","CensusPop","Area","AreaType","TotalVotes","RepVotes","RepCandidate","RepStatus","DemVotes","DemCandidate","DemStatus","ThirdParty","ThirdVotes","ThirdCandidate","ThirdStatus","OtherVotes","PluralityVotes","PluralityParty","RepVotesTotalPercent","DemVotesTotalPercent","ThirdVotesTotalPercent","OtherVotesTotalPercent","RepVotesMajorPercent","DemVotesMajorPercent","RaceNotes","TitleNotes","OtherNotes"
"President","Alabama","20121106","N/A","AUTAUGA","County","23,973","17,379","Romney, W. Mitt","Challenger","6,363","Obama, Barack H.","Incumbent","Libertarian","137","Johnson, Gary E.","Challenger","94","11,016","R","72.49","26.54",".57",".39","73.20","26.80","The other vote was: Stein, Jill (Green) 22; Goode, Virgil H. Jr. (Write-in) 31; Scattered Write-In (Write-in) 41","","The other vote was: Stein, Jill (Green) 22; Goode, Virgil H. Jr. (Write-in) 31; Scattered Write-In (Write-in) 41"
"President","Alabama","20121106","N/A","BALDWIN","County","85,491","66,016","Romney, W. Mitt","Challenger","18,424","Obama, Barack H.","Incumbent","Libertarian","607","Johnson, Gary E.","Challenger","444","47,592","R","77.22","21.55",".71",".52","78.18","21.82","The other vote was: Stein, Jill (Green) 169; Goode, Virgil H. Jr. (Write-in) 122; Scattered Write-In (Write-in) 153","","The other vote was: Stein, Jill (Green) 169; Goode, Virgil H. Jr. (Write-in) 122; Scattered Write-In (Write-in) 153"
"President","Alabama","20121106","N/A","BARBOUR","County","11,517","5,550","Romney, W. Mitt","Challenger","5,912","Obama, Barack H.","Incumbent","Libertarian","32","Johnson, Gary E.","Challenger","23","362","D","48.19","51.33",".28",".20","48.42","51.58","The other vote was: Stein, Jill (Green) 6; Goode, Virgil H. Jr. (Write-in) 9; Scattered Write-In (Write-in) 8","","The other vote was: Stein, Jill (Green) 6; Goode, Virgil H. Jr. (Write-in) 9; Scattered Write-In (Write-in) 8"
"President","Alabama","20121106","N/A","BIBB","County","8,420","6,132","Romney, W. Mitt","Challenger","2,202","Obama, Barack H.","Incumbent","Libertarian","38","Johnson, Gary E.","Challenger","48","3,930","R","72.83","26.15",".45",".57","73.58","26.42","The other vote was: Stein, Jill (Green) 9; Goode, Virgil H. Jr. (Write-in) 13; Scattered Write-In (Write-in) 26","","The other vote was: Stein, Jill (Green) 9; Goode, Virgil H. Jr. (Write-in) 13; Scattered Write-In (Write-in) 26"
"President","Alabama","20121106","N/A","BLOUNT","County","24,060","20,757","Romney, W. Mitt","Challenger","2,970","Obama, Barack H.","Incumbent","Libertarian","170","Johnson, Gary E.","Challenger","163","17,787","R","86.27","12.34",".71",".68","87.48","12.52","The other vote was: Stein, Jill (Green) 50; Goode, Virgil H. Jr. (Write-in) 59; Scattered Write-In (Write-in) 54","","The other vote was: Stein, Jill (Green) 50; Goode, Virgil H. Jr. (Write-in) 59; Scattered Write-In (Write-in) 54"
"President","Alabama","20121106","N/A","BULLOCK","County","5,322","1,251","Romney, W. Mitt","Challenger","4,061","Obama, Barack H.","Incumbent","Libertarian","3","Johnson, Gary E.","Challenger","7","2,810","D","23.51","76.31",".06",".13","23.55","76.45","The other vote was: Stein, Jill (Green) 3; Goode, Virgil H. Jr. (Write-in) 4; Scattered Write-In (Write-in) 0","","The other vote was: Stein, Jill (Green) 3; Goode, Virgil H. Jr. (Write-in) 4; Scattered Write-In (Write-in) 0"
"President","Alabama","20121106","N/A","BUTLER","County","9,502","5,087","Romney, W. Mitt","Challenger","4,374","Obama, Barack H.","Incumbent","Libertarian","20","Johnson, Gary E.","Challenger","21","713","R","53.54","46.03",".21",".22","53.77","46.23","The other vote was: Stein, Jill (Green) 6; Goode, Virgil H. Jr. (Write-in) 9; Scattered Write-In (Write-in) 6","","The other vote was: Stein, Jill (Green) 6; Goode, Virgil H. Jr. (Write-in) 9; Scattered Write-In (Write-in) 6"
"President","Alabama","20121106","N/A","CALHOUN","County","46,364","30,278","Romney, W. Mitt","Challenger","15,511","Obama, Barack H.","Incumbent","Libertarian","291","Johnson, Gary E.","Challenger","284","14,767","R","65.30","33.45",".63",".61","66.13","33.87","The other vote was: Stein, Jill (Green) 92; Goode, Virgil H. Jr. (Write-in) 85; Scattered Write-In (Write-in) 107","","The other vote was: Stein, Jill (Green) 92; Goode, Virgil H. Jr. (Write-in) 85; Scattered Write-In (Write-in) 107"
"President","Alabama","20121106","N/A","CHAMBERS","County","14,629","7,626","Romney, W. Mitt","Challenger","6,871","Obama, Barack H.","Incumbent","Libertarian","78","Johnson, Gary E.","Challenger","54","755","R","52.13","46.97",".53",".37","52.60","47.40","The other vote was: Stein, Jill (Green) 15; Goode, Virgil H. Jr. (Write-in) 21; Scattered Write-In (Write-in) 18","","The other vote was: Stein, Jill (Green) 15; Goode, Virgil H. Jr. (Write-in) 21; Scattered Write-In (Write-in) 18"
"President","Alabama","20121106","N/A","CHEROKEE","County","9,792","7,506","Romney, W. Mitt","Challenger","2,132","Obama, Barack H.","Incumbent","Libertarian","79","Johnson, Gary E.","Challenger","75","5,374","R","76.65","21.77",".81",".77","77.88","22.12","The other vote was: Stein, Jill (Green) 26; Goode, Virgil H. Jr. (Write-in) 36; Scattered Write-In (Write-in) 13","","The other vote was: Stein, Jill (Green) 26; Goode, Virgil H. Jr. (Write-in) 36; Scattered Write-In (Write-in) 13"
